slug,model,title,year,km,price_tl,age
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,220000,950000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,260000,989500,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,196000,1150000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,435000,1000000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,155000,1325000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,272000,845000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,279000,930000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,155000,1475000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Laureate,2018,211000,910000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,186000,1089999,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,225000,949750,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,174700,1150000,8
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2018,61100,1150000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,332000,780000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,32000,1449000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2018,245000,899000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,149000,1320000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,153500,1580000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,105000,1165000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,137000,1280000,8
dacia-duster,Dacia Duster,Dacia Duster 1.6 Ambiance,2018,73000,1130000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,77000,1239000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,375000,725000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,87000,1550000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,87000,1550000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,161000,1330000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,145000,1270000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,190000,1115000,8
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2018,101000,1189000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,143000,1450000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,164000,990000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,185500,1120000,8
dacia-duster,Dacia Duster,Dacia Duster 1.2 Tce Prestige,2018,51000,1175000,8
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2018,112000,899000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,55000,1300000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,207900,1000000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,98000,1375000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,192000,1155000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,86000,1105000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,186000,1030000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,155000,1185000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,145000,1199000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,228000,940000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,189000,1165000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,195000,949990,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,351000,861000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,351000,861000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,300000,900000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Comfort,2018,282000,980000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,188000,1225000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2018,109500,1300000,8
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,236500,940000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2019,182000,1050000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,175000,1100000,7
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2019,49000,1069000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,65000,1165000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2019,114000,1135000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,96500,1030000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Comfort,2019,77000,1080000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,226000,960000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2019,232644,899900,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,43000,1215000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2019,168000,1049900,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige Plus,2019,100000,1085000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2019,199000,965000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,225000,920000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,292000,715000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2019,135000,1070000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2019,89300,1050000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,16000,1170000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Techroad,2019,236000,985000,7
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce ECO-G Comfort,2019,95000,1019900,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,110000,1060000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2019,100000,1190000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,118000,1025000,7
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2019,170000,900000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Comfort,2019,182000,1245000,7
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2019,71000,980000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Comfort,2019,77000,1240000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Comfort,2019,80000,1030000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,137926,950000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Comfort,2019,160000,920000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Comfort,2019,175000,925000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,140000,1125000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,146095,870000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,191000,1060000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,149000,1255000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,160000,1075000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,238000,945000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,214000,1045000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Prestige,2019,241000,1099950,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,225000,919000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,189000,950000,7
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2019,85000,960000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2019,85000,1130000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2019,254000,845000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2019,110000,1150000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Comfort,2019,86000,1140000,7
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2019,61000,1060000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2019,171000,1030000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,210000,1150000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Comfort,2019,93000,1250000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,130000,1150000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,157000,957500,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,90000,1065000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 dCi Prestige,2019,233977,989900,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2019,228094,889900,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,114000,1065000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,89500,915000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2019,62000,1225000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Comfort,2019,97000,960000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Comfort,2019,88000,925000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Comfort,2019,110000,1225000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Techroad,2019,225000,1220000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,202000,995000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,117500,1179000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Comfort,2019,86121,1069000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,238000,965000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,156000,1160000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2019,100000,1099000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2019,40500,1250000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,57774,1140000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Prestige Plus,2019,255000,1195000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Prestige,2019,207000,1120000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,246000,965000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,181000,1099000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,178000,1030000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,247000,885000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,73000,1170000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,98000,830000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,81000,1100000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2019,312000,895000,7
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2019,160000,880000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,155000,1250000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,64000,1120000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,52000,1046000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,60000,1250000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,260000,859000,7
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2019,81000,960000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2019,86891,1100000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,137000,1100000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2019,72200,1090000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,133000,1265000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2019,79750,1175000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,200000,1100000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Comfort,2019,103500,1290000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,208000,930000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2019,83000,1160000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,216000,785000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,174000,810000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,218000,870000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige Plus,2019,100000,1250000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Techroad,2019,225000,1260000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2019,114000,1010000,7
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2019,121000,985000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2019,67000,1199000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,163000,930000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Comfort,2019,63000,1220000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Comfort,2019,58000,1025000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,179000,1085000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,180000,1145000,7
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2019,163000,1130000,7
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2019,81000,1050000,7
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2019,198000,1225000,7
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Prestige,2020,85800,1000000,6
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2020,51000,1050000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,76000,1150000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,145000,990000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,230000,910000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2020,68000,1140000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2020,85000,1169000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,240000,870000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,142000,1017500,6
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2020,57000,1245000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,85000,1070000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,85000,1160000,6
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2020,93000,1355000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Prestige Plus,2020,223000,1180000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Prestige,2020,152000,1130000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,155000,1180000,6
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Comfort,2020,67000,1370000,6
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2020,79000,1080000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,90000,990000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,118000,1350000,6
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2020,41000,929000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,118500,1160000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,101000,1070000,6
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2020,159000,850000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2020,108000,1075000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,207000,889000,6
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2020,76000,1009900,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,69000,1100000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2020,129000,1119000,6
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2020,107000,940000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,137500,1250000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,225000,1050000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,211435,969900,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,243000,1090000,6
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2020,100000,1195000,6
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2020,195000,939000,6
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2020,101000,1015000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,120000,985000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2020,102000,1159900,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Prestige,2020,170000,1089000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,243000,950000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,247000,919000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,58000,1160000,6
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2020,82000,975000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2020,56500,1285000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Prestige,2020,100779,1400000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,175993,1015000,6
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2020,89250,1080000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,299000,1000000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2020,80000,1150000,6
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Comfort,2020,64000,1365000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2020,179000,999750,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,158000,725000,6
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2020,70600,1020000,6
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2020,155000,845000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,179500,1089000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,76500,1375000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,73000,1280000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,136000,1250000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,103000,1150000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,165000,1125000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,172000,1077000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,150000,1120000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Prestige,2020,176000,1125000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,120000,1115000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,160800,1099000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,103450,1050000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,204500,899000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,340000,899000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,172000,1039000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,250000,885000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,156000,950000,6
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2020,35000,1099000,6
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2020,93051,1295000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,184000,1120000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,117500,1145000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,61000,1375000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2020,84000,1250000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,70500,1149000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2020,74500,1259000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2020,70000,1300000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2020,118600,1045000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,85000,1090000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,210000,925000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,90177,1096000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2020,59850,1030000,6
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce ECO-G Prestige,2020,43000,1200000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,159000,1050000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,59000,1165000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Comfort,2020,112000,770000,6
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2020,137500,889999,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,113000,989000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,160000,1098900,6
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2020,112000,1362500,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,185000,815000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2020,150000,1050000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,61000,1150000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,210000,1000000,6
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2020,156000,740000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,161000,1115000,6
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2020,167000,719000,6
dacia-duster,Dacia Duster,Dacia Duster 1.3 Tce Prestige,2020,97714,1125000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,86500,1120000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2020,76000,1140000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,216643,859000,6
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2020,111000,910000,6
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2020,83500,1145000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Prestige,2020,246000,1020000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,177000,1045000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,233591,890000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Prestige,2020,80000,1175000,6
dacia-duster,Dacia Duster,Dacia Duster 1.0 Tce Comfort,2020,72000,840000,6
dacia-duster,Dacia Duster,Dacia Duster 1.6 Sce Comfort,2020,110000,984000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,189000,1060000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,194000,1100000,6
dacia-duster,Dacia Duster,Dacia Duster 1.5 BlueDCI Comfort,2020,219800,950000,6
